customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,age_clean,job title,industry,wealth_segment,deceased_iNodicator,owns_car,tenure
257,Marissa,,Female,70,1966-02-08,59,59,Sales Associate,Manufacturing,Affluent Customer,No,Yes,19
258,Othella,Keher,Female,24,1992-05-03,33,33,Administrative Officer,Manufacturing,High Net Worth,No,No,9
259,Venita,Dymick,Female,70,1983-07-22,41,41,Senior Developer,Health,High Net Worth,No,Yes,3
260,Farand,Marriner,Female,47,1979-08-30,45,45,Senior Quality Engineer,Health,High Net Worth,No,Yes,22
261,Marve,Pryn,Male,74,1977-10-15,47,47,Structural Engineer,,Mass Customer,No,No,8
262,Cordie,Petrelli,Male,97,1977-12-23,47,47,,Health,High Net Worth,No,Yes,10
263,Tonia,Leigh,Female,89,1985-11-19,39,39,Dental Hygienist,Health,High Net Worth,No,No,7
264,Jedd,Spiby,Male,31,1977-12-07,47,47,Technical Writer,Health,Mass Customer,No,No,11
265,Pennie,Stoile,Male,74,1965-10-05,59,59,Sales Representative,Retail,High Net Worth,No,Yes,18
266,Lelia,Garatty,Female,69,1989-07-19,35,35,Account Executive,Retail,Affluent Customer,No,No,18
267,Edgar,Buckler,Unknown,53,1977-07-22,47,47,,IT,High Net Worth,No,No,
268,Kacie,Kidston,Female,60,1978-10-18,46,46,Chemical Engineer,Manufacturing,Mass Customer,No,No,10
269,Zacherie,Grindley,Male,55,1954-09-19,70,70,Nurse Practicioner,Property,Mass Customer,No,Yes,9
270,Auberta,Roundtree,Female,38,1970-12-10,54,54,Budget/Accounting Analyst III,,Mass Customer,No,Yes,17
271,Doll,Burtwell,Female,51,1991-02-13,34,34,Financial Advisor,Financial Services,Mass Customer,No,No,4
272,Arlie,Crean,Female,22,1987-06-06,38,38,Product Engineer,Retail,Mass Customer,No,Yes,1
273,Nevile,Abraham,Male,54,1963-04-22,62,62,Computer Systems Analyst IV,,Mass Customer,No,No,19
274,Tessi,Hesse,Female,66,1976-09-15,48,48,Social Worker,Health,Mass Customer,No,Yes,14
275,Dud,,Male,7,1955-07-27,69,69,VP Sales,Health,High Net Worth,No,No,13
276,Goldi,Dwine,Female,47,1990-03-25,35,35,,Financial Services,Mass Customer,No,No,22
277,Jehanna,Alvarado,Female,69,1956-02-19,69,69,VP Product Management,,High Net Worth,No,No,15
278,Sydney,Georger,Male,22,1997-07-30,27,27,Executive Secretary,,Affluent Customer,No,Yes,4
279,Tamera,Hinckes,Female,0,1981-09-09,43,43,Web Designer I,Manufacturing,Mass Customer,No,No,11
280,Welch,MacAllaster,Male,15,1995-03-22,30,30,Geologist I,,Affluent Customer,No,Yes,5
281,Jeanette,Sizzey,Female,51,1972-12-27,52,52,Cost Accountant,Financial Services,High Net Worth,No,Yes,8
282,Lauren,Curcher,Male,82,1989-10-27,35,35,VP Quality Control,Argiculture,High Net Worth,No,Yes,11
283,Sari,Noye,Female,34,1991-02-04,34,34,Assistant Manager,Retail,Mass Customer,No,No,2
284,Seth,Moorman,Male,38,1986-04-11,39,39,Financial Analyst,Financial Services,High Net Worth,No,Yes,9
285,Julee,Janovsky,Female,3,1977-11-19,47,47,Community Outreach Specialist,Manufacturing,Mass Customer,No,No,12
286,Kiley,Canaan,Male,99,1989-08-01,35,35,Accounting Assistant II,Manufacturing,Affluent Customer,No,Yes,11
287,Hannie,Wodham,Female,41,1985-05-06,40,40,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,No,4
288,Ebenezer,Seedman,Male,71,1985-09-08,39,39,,Manufacturing,High Net Worth,No,No,9
289,Modestia,Lithgow,Female,43,1970-04-12,55,55,Clinical Specialist,Health,High Net Worth,No,No,10
290,Giorgio,Kevane,Unknown,42,1977-07-22,47,47,Senior Sales Associate,IT,Mass Customer,No,No,
291,Aime,Burston,Female,63,1971-10-22,53,53,Assistant Media Planner,Entertainment,Mass Customer,No,No,4
292,Gelya,Gerant,Female,42,1961-11-24,63,63,VP Product Management,,Affluent Customer,No,Yes,9
293,Virgilio,Willcocks,Male,80,1989-12-10,35,35,Administrative Assistant III,Manufacturing,Mass Customer,No,Yes,20
294,Magnum,Slowan,Male,39,1959-04-01,66,66,Recruiting Manager,,High Net Worth,No,No,5
295,Lena,Chape,Female,64,1964-12-26,60,60,Database Administrator II,,Mass Customer,No,Yes,18
296,Marshal,Rathbone,Male,34,1972-06-19,53,53,,Health,High Net Worth,No,Yes,17
297,Cecile,MacLise,Female,33,1959-04-27,66,66,Electrical Engineer,Manufacturing,High Net Worth,No,No,16
298,Maurise,Lenglet,Male,69,1956-08-15,68,68,Engineer I,Manufacturing,High Net Worth,No,No,9
299,Corabelle,Hartnell,Female,80,1956-09-15,68,68,Budget/Accounting Analyst I,Financial Services,Mass Customer,No,Yes,7
300,Malachi,Hadcroft,Male,88,1956-06-22,69,69,Clinical Specialist,Health,Mass Customer,No,No,9
301,Hildy,Bilbrook,Female,54,1980-10-10,44,44,Developer IV,Manufacturing,High Net Worth,No,No,19
302,Laurice,Colgrave,Female,32,1977-03-27,48,48,,Health,Mass Customer,No,No,13
303,Shane,Smetoun,Female,59,1974-08-15,50,50,Assistant Professor,Argiculture,Mass Customer,No,Yes,14
304,Paddy,Mumbray,Male,36,1969-03-27,56,56,VP Marketing,Manufacturing,Mass Customer,No,Yes,15
305,Cris,Chellam,Female,1,1974-03-17,51,51,Financial Analyst,Financial Services,Mass Customer,No,No,11
306,Ruy,Adanet,Male,19,1973-08-02,51,51,Registered Nurse,Health,High Net Worth,No,No,18
307,Ruben,Handlin,Male,55,1984-08-18,40,40,Clinical Specialist,Health,Affluent Customer,No,Yes,12
308,Iver,Dobsons,Male,2,1983-03-09,42,42,Database Administrator I,IT,High Net Worth,No,No,4
309,Maurizia,Ligerton,Female,53,1974-10-02,50,50,Clinical Specialist,Health,Mass Customer,No,Yes,21
310,Myranda,Clowser,Female,0,1985-02-13,40,40,Account Coordinator,Financial Services,Mass Customer,No,Yes,18
311,Jaimie,Halms,Female,86,1957-08-16,67,67,Internal Auditor,Health,High Net Worth,No,No,12
312,Garek,Prattin,Male,44,1958-03-17,67,67,Desktop Support Technician,Financial Services,Affluent Customer,No,Yes,6
313,Theo,McKune,Male,70,1987-12-22,37,37,Operator,Manufacturing,Mass Customer,No,Yes,13
314,Catie,Advani,Female,27,1962-08-25,62,62,Marketing Assistant,Retail,High Net Worth,No,Yes,5
315,Lisa,Odlin,Female,67,1958-04-16,67,67,Chief Design Engineer,Manufacturing,Affluent Customer,No,No,12
316,Genni,Larway,Female,72,1976-06-01,49,49,Environmental Specialist,Manufacturing,Mass Customer,No,Yes,10
317,Elicia,Dahler,Female,26,1974-02-10,51,51,Automation Specialist II,Entertainment,Mass Customer,No,Yes,14
318,Libbie,Castelin,Female,21,1969-05-19,56,56,Programmer III,Retail,Affluent Customer,No,Yes,18
319,Madelle,Matteris,Female,32,1971-10-11,53,53,,Retail,Mass Customer,No,Yes,14
320,Aldous,Cubin,Male,19,1997-02-09,28,28,Registered Nurse,Health,Mass Customer,No,No,4
321,Christean,Finnes,Female,58,1973-09-15,51,51,Marketing Manager,,Mass Customer,No,No,18
322,De,Denington,Female,19,1977-03-10,48,48,Research Associate,Financial Services,Mass Customer,No,Yes,11
323,Celka,Goodrich,Female,54,1973-06-04,52,52,Senior Developer,Health,Mass Customer,No,Yes,7
324,Franz,Lyptrit,Male,97,1986-08-05,38,38,Computer Systems Analyst I,IT,Mass Customer,No,Yes,15
325,Anthia,Ghilardini,Female,98,1971-09-26,53,53,Computer Systems Analyst I,Financial Services,Affluent Customer,No,Yes,17
326,Guenna,Spensly,Female,74,1980-02-16,45,45,Help Desk Operator,Financial Services,Mass Customer,No,No,6
327,Cris,Richfield,Female,10,1968-07-24,56,56,Design Engineer,Health,Mass Customer,No,No,12
328,Bernice,Kings,Female,87,1991-04-11,34,34,Senior Developer,Manufacturing,Mass Customer,No,No,12
329,Garvy,Berthel,Male,25,1984-11-20,40,40,Account Representative IV,Entertainment,High Net Worth,No,Yes,12
330,Port,Pancost,Male,78,1959-06-03,66,66,Recruiting Manager,Manufacturing,High Net Worth,No,Yes,7
331,Ford,Groucock,Male,87,1998-09-23,26,26,Desktop Support Technician,Health,Mass Customer,No,Yes,3
332,Liza,Trouel,Female,23,1978-08-19,46,46,Registered Nurse,Health,High Net Worth,No,No,14
333,Debbi,Doohey,Female,25,1965-06-20,60,60,Sales Associate,Financial Services,Affluent Customer,No,Yes,8
334,Fredi,Iannuzzelli,Female,71,1999-05-20,26,26,Financial Advisor,Financial Services,Affluent Customer,No,Yes,3
335,Debee,Martynov,Female,20,1983-04-19,42,42,Senior Editor,,Affluent Customer,No,No,8
336,Georgiana,Wallington,Female,91,1980-01-06,45,45,,Manufacturing,High Net Worth,No,No,3
337,Shaylah,Urquhart,Female,67,1979-10-08,45,45,Statistician IV,Argiculture,High Net Worth,No,Yes,12
338,Hilliary,Littrell,Female,33,1958-03-14,67,67,,Health,Mass Customer,No,No,19
339,Nanny,Casero,Female,56,1980-01-11,45,45,Human Resources Manager,Health,Mass Customer,No,No,12
340,Joshuah,Purvey,Male,39,1973-07-31,51,51,,Argiculture,Mass Customer,No,Yes,17
341,Jeremiah,Wasling,Male,10,1976-08-25,48,48,GIS Technical Architect,Financial Services,Mass Customer,No,No,5
342,Winslow,Hammant,Male,40,1987-05-19,38,38,Programmer IV,Health,High Net Worth,No,No,2
343,Nicole,Johananoff,Female,76,1957-08-14,67,67,Recruiter,Property,Affluent Customer,No,No,13
344,Carlene,Eyckelbeck,Female,91,1973-07-18,51,51,,,High Net Worth,No,Yes,4
345,Tish,Oleksiak,Female,74,1989-02-03,36,36,Senior Sales Associate,Health,High Net Worth,No,Yes,17
346,Timmie,Eisikowitz,Male,68,1981-03-15,44,44,Financial Analyst,Financial Services,Mass Customer,No,No,3
347,Berkly,Grishinov,Male,50,1965-06-06,60,60,Marketing Manager,Financial Services,Mass Customer,No,No,9
348,Gan,Devoy,Male,20,1980-11-01,44,44,Assistant Professor,Retail,Mass Customer,No,Yes,9
349,Vinnie,Usherwood,Female,35,1981-04-15,44,44,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,No,4
350,Carmela,Jesper,Female,47,1977-12-09,47,47,Clinical Specialist,Health,Mass Customer,No,Yes,9
351,Dev,Hafner,Male,69,1999-05-12,26,26,Pharmacist,Health,Mass Customer,No,Yes,2
352,Orrin,Finding,Male,12,1979-07-08,46,46,Sales Representative,Retail,Mass Customer,No,No,4
353,Antonia,Cardis,Female,9,1980-10-09,44,44,Information Systems Manager,,Mass Customer,No,No,3
354,Mavra,Donavan,Female,87,1980-11-26,44,44,Legal Assistant,Property,Mass Customer,No,No,9
355,Stacy,Gullane,Female,97,1979-06-01,46,46,Database Administrator II,Retail,Mass Customer,No,Yes,3
356,Nichole,,Female,10,1975-03-30,50,50,Librarian,Entertainment,High Net Worth,No,No,5
357,Betta,Shrimpton,Female,21,1969-01-25,56,56,Director of Sales,,Affluent Customer,No,No,18
358,Kippie,Crimpe,Female,54,1985-12-27,39,39,Accounting Assistant IV,,Mass Customer,No,No,18
359,Dulcine,Gauson,Female,2,1958-11-28,66,66,Legal Assistant,Manufacturing,Affluent Customer,No,Yes,6
360,Atalanta,Starbucke,Female,64,1956-04-02,69,69,Staff Scientist,Property,Mass Customer,No,Yes,19
361,Stephana,Minero,Female,59,1999-03-27,26,26,Software Engineer IV,Health,Mass Customer,No,Yes,2
362,Jamima,Pirolini,Female,47,1974-11-17,50,50,Software Engineer IV,Financial Services,High Net Worth,No,Yes,18
363,Sabrina,Caddy,Female,82,1988-03-04,37,37,Project Manager,Retail,Mass Customer,No,Yes,7
364,Leontyne,Simpkiss,Female,96,1976-09-30,48,48,Database Administrator III,Financial Services,Affluent Customer,No,No,11
365,Romona,Capitano,Female,98,1976-06-27,49,49,VP Quality Control,Property,High Net Worth,No,No,15
366,Constance,Ucchino,Female,7,1954-01-08,71,71,Librarian,Entertainment,High Net Worth,No,No,19
367,Katrinka,Sturrock,Female,93,1985-02-17,40,40,Programmer II,Manufacturing,Mass Customer,No,Yes,12
368,Lacee,Roan,Female,32,1986-11-26,38,38,,Financial Services,High Net Worth,No,No,6
369,Alic,Trenear,Male,19,1991-08-24,33,33,Actuary,Financial Services,Mass Customer,No,Yes,9
370,Trstram,Bondesen,Male,91,1998-07-27,26,26,,Telecommunications,Affluent Customer,No,Yes,3
371,Pernell,Favelle,Male,7,1954-07-06,71,71,Systems Administrator III,Financial Services,Mass Customer,No,No,7
372,Moina,Thumim,Female,19,1987-08-13,37,37,Graphic Designer,Property,Affluent Customer,No,Yes,4
373,Eva,Colenutt,Female,95,2000-08-26,24,24,Structural Analysis Engineer,Health,High Net Worth,No,Yes,1
374,Valdemar,MacCoughen,Male,81,1992-01-22,33,33,Senior Financial Analyst,Financial Services,Mass Customer,No,Yes,8
375,Salvidor,Renzo,Male,13,1976-08-23,48,48,Automation Specialist II,Manufacturing,Mass Customer,No,Yes,7
376,Marena,Brunotti,Female,60,1966-10-24,58,58,Financial Advisor,Financial Services,Mass Customer,No,Yes,19
377,Levy,Bonavia,Male,65,1999-05-19,26,26,Staff Scientist,Argiculture,Mass Customer,No,No,1
378,Raquela,Yuille,Female,98,1974-05-04,51,51,Senior Developer,Retail,Mass Customer,No,No,17
379,Bert,Ainslie,Male,2,1980-03-13,45,45,,Manufacturing,High Net Worth,No,Yes,4
380,Teriann,Birdsey,Female,66,1956-05-15,69,69,Structural Engineer,Property,Mass Customer,No,No,17
381,Leesa,Castleman,Female,99,1996-11-30,28,28,Sales Associate,,Affluent Customer,No,No,1
382,Issiah,Fardell,Male,68,1985-08-14,39,39,Research Nurse,Health,Mass Customer,No,Yes,7
383,Barclay,Shalders,Male,37,1978-07-15,46,46,Nurse Practicioner,,Affluent Customer,No,No,14
384,Friederike,Bestar,Female,70,1976-08-06,48,48,,Financial Services,Affluent Customer,No,No,17
385,Kendall,Humes,Male,69,1966-12-07,58,58,Project Manager,Health,High Net Worth,No,No,9
386,Ethelyn,Pincott,Female,63,1990-10-27,34,34,Senior Quality Engineer,Argiculture,Mass Customer,No,No,5
387,Spike,Thieme,Male,34,1977-02-19,48,48,Administrative Officer,Financial Services,Mass Customer,No,No,22
388,Carlye,Bartle,Female,53,1966-05-25,59,59,,Financial Services,Mass Customer,No,Yes,11
389,Dorene,Scrivner,Female,97,1975-04-27,50,50,Help Desk Operator,Entertainment,Affluent Customer,No,Yes,17
390,Royall,Slimings,Male,83,1997-11-25,27,27,Programmer Analyst II,Health,Affluent Customer,No,No,3
391,Duffie,Woodier,Male,80,1970-03-25,55,55,,Argiculture,Mass Customer,No,No,16
392,Brandyn,Morrid,Male,38,1978-06-14,47,47,Safety Technician I,Property,Mass Customer,No,No,13
393,Cesaro,Isbell,Male,35,1955-02-08,70,70,Associate Professor,Manufacturing,Mass Customer,No,Yes,9
394,Roanne,Cowthard,Female,70,1977-06-06,48,48,Legal Assistant,Health,High Net Worth,No,Yes,16
395,Penn,Burkinshaw,Male,28,1976-11-27,48,48,Data Coordiator,Retail,High Net Worth,No,Yes,9
396,Peria,Iscowitz,Female,98,1967-01-25,58,58,Systems Administrator III,Telecommunications,High Net Worth,No,Yes,16
397,Nerissa,Foote,Female,86,1981-09-02,43,43,Paralegal,Financial Services,Affluent Customer,No,Yes,5
398,Randee,Douberday,Female,20,1969-01-18,56,56,,Retail,Affluent Customer,No,No,11
399,Nickie,Neissen,Male,26,1976-07-18,48,48,Engineer III,Manufacturing,Affluent Customer,No,Yes,16
400,Sibeal,Fellow,Female,86,1962-05-19,63,63,Financial Analyst,Financial Services,Mass Customer,No,No,5
401,Halette,Helling,Female,56,1986-12-11,38,38,Assistant Professor,Retail,Mass Customer,No,No,15
402,Berne,Donegan,Male,9,1977-06-03,48,48,Desktop Support Technician,Retail,Affluent Customer,No,No,22
403,Easter,Laffoley-Lane,Female,40,1975-10-17,49,49,Graphic Designer,,Mass Customer,No,Yes,17
404,Sinclair,Sustins,Male,92,1995-12-17,29,29,Geologist I,Financial Services,Affluent Customer,No,Yes,4
405,Vivien,Urion,Female,19,1971-09-28,53,53,,Manufacturing,High Net Worth,No,Yes,14
406,Rhona,Spilsburie,Female,58,1987-06-16,38,38,Financial Analyst,Financial Services,High Net Worth,No,No,12
407,Chryste,Acum,Female,82,1979-01-12,46,46,Structural Analysis Engineer,,High Net Worth,No,Yes,15
408,Kurtis,Baistow,Male,79,1991-08-31,33,33,Senior Financial Analyst,Financial Services,Affluent Customer,No,No,11
409,Tatiania,O'Kane,Female,84,1978-01-23,47,47,Executive Secretary,Health,Mass Customer,No,Yes,13
410,Alicia,Townend,Female,14,1990-04-09,35,35,Structural Engineer,,Mass Customer,No,Yes,11
411,Cathyleen,Bern,Female,84,1977-03-31,48,48,Director of Sales,Financial Services,High Net Worth,No,No,12
412,Evanne,Feechum,Female,65,1960-04-23,65,65,,IT,High Net Worth,No,No,19
413,Simone,Denys,Male,79,1957-12-22,67,67,VP Quality Control,,High Net Worth,No,Yes,19
414,Thorin,Grimoldby,Male,12,1976-07-16,48,48,Social Worker,Health,High Net Worth,No,No,10
415,Conchita,Jeans,Female,20,1955-05-31,70,70,Senior Financial Analyst,Financial Services,Affluent Customer,No,Yes,18
416,Dory,Barnsdall,Female,14,1997-06-23,28,28,Software Consultant,,Mass Customer,No,Yes,1
417,Fernandina,Brambley,Female,37,1971-02-17,54,54,Biostatistician IV,Argiculture,Mass Customer,No,No,15
418,Jere,Ding,Female,56,1958-12-22,66,66,,,Mass Customer,No,No,6
419,Chrissie,Bernardini,Female,34,1981-01-26,44,44,VP Marketing,Manufacturing,Affluent Customer,No,No,17
420,Clem,Leek,Male,93,1958-07-05,67,67,Help Desk Operator,Entertainment,High Net Worth,No,No,7
421,Tish,Netti,Female,26,1999-03-19,26,26,Sales Representative,Retail,Mass Customer,No,Yes,2
422,Vito,Norker,Male,78,2002-01-06,23,23,,Manufacturing,Affluent Customer,No,No,1
423,Orville,Akerman,Male,43,1956-11-08,68,68,Senior Quality Engineer,,Mass Customer,No,No,9
424,Dennie,Eunson,Male,77,1978-01-25,47,47,Research Nurse,Health,High Net Worth,No,No,9
425,Michaeline,Bordman,Female,60,1953-11-19,71,71,Sales Representative,Retail,Mass Customer,No,Yes,20
426,Emlyn,Anstice,Female,10,1972-06-02,53,53,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,No,8
427,Giusto,Torbett,Male,77,1996-12-19,28,28,Assistant Media Planner,Entertainment,Mass Customer,No,Yes,2
428,Freida,Everil,Female,0,1977-05-03,48,48,Structural Engineer,Health,High Net Worth,No,Yes,14
429,Berny,Bold,Female,7,1978-07-30,46,46,Community Outreach Specialist,IT,High Net Worth,No,Yes,21
430,Janice,Himsworth,Female,46,1973-04-26,52,52,Paralegal,Financial Services,High Net Worth,No,Yes,11
431,Gale,Done,Male,8,1956-03-26,69,69,Research Nurse,Health,Affluent Customer,No,Yes,18
432,Amby,Pentin,Male,83,1990-02-12,35,35,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,Yes,10
433,Reinhard,Jubert,Male,94,1964-03-12,61,61,Statistician II,Property,Affluent Customer,No,No,15
434,Raff,Waadenburg,Male,93,1995-12-01,29,29,,Financial Services,Mass Customer,No,Yes,19
435,Jerome,Muggeridge,Male,5,1999-12-23,25,25,GIS Technical Architect,Telecommunications,Mass Customer,No,No,1
436,Erwin,Pendre,Male,75,1957-12-24,67,67,Internal Auditor,IT,Mass Customer,No,No,18
437,Sayres,Duthie,Male,24,1976-08-14,48,48,Systems Administrator III,Manufacturing,Affluent Customer,No,Yes,17
438,Ebenezer,Bottelstone,Male,25,1989-08-17,35,35,Internal Auditor,Property,High Net Worth,No,Yes,13
439,Lida,Wych,Female,26,1974-07-08,51,51,GIS Technical Architect,,Affluent Customer,No,No,10
440,Sheena,O'Duggan,Female,46,1977-12-16,47,47,Business Systems Development Analyst,Telecommunications,Mass Customer,No,No,10
441,Felicle,Beneze,Female,74,1974-03-08,51,51,Analyst Programmer,IT,Mass Customer,No,No,11
442,Linc,Vedyasov,Male,2,2001-10-06,23,23,,Financial Services,Mass Customer,No,No,1
443,Lauree,Leason,Female,21,1972-03-26,53,53,,Argiculture,High Net Worth,No,Yes,10
444,Britteny,Falconer-Taylor,Female,32,1967-02-24,58,58,Staff Scientist,Manufacturing,Mass Customer,No,Yes,8
445,Timothy,Wenham,Male,91,1984-11-13,40,40,Executive Secretary,Financial Services,Mass Customer,No,No,5
446,Marilee,Oosthout de Vree,Female,73,1978-07-02,47,47,Tax Accountant,IT,Affluent Customer,No,Yes,4
447,Brittany,Peasey,Female,98,2001-11-06,23,23,Help Desk Technician,Argiculture,Mass Customer,No,Yes,1
448,Robin,Crack,Female,34,1995-04-26,30,30,Software Engineer III,IT,High Net Worth,No,No,3
449,Shana,Fortesquieu,Female,74,1974-09-24,50,50,VP Product Management,Manufacturing,High Net Worth,No,Yes,6
450,Myrlene,Rothwell,Female,5,1975-04-02,50,50,Structural Analysis Engineer,Entertainment,Mass Customer,No,Yes,18
451,Marlow,Flowerdew,Unknown,37,1977-07-22,47,47,Quality Control Specialist,IT,High Net Worth,No,No,
452,Natalee,Bamford,Female,22,1959-08-11,65,65,Account Coordinator,Property,Mass Customer,No,Yes,5
453,Cornelius,Yarmouth,Unknown,81,1977-07-22,47,47,Assistant Professor,IT,High Net Worth,No,No,
454,Eugenie,Domenc,Unknown,58,1977-07-22,47,47,Research Nurse,Health,Affluent Customer,No,Yes,
455,Mile,Dionisii,Male,97,1991-11-02,33,33,Civil Engineer,Manufacturing,Mass Customer,No,Yes,5
456,Randolph,Redihalgh,Male,47,1975-11-30,49,49,Automation Specialist I,Manufacturing,Affluent Customer,No,Yes,17
457,Querida,Danilchev,Female,70,1980-12-14,44,44,Recruiting Manager,Financial Services,High Net Worth,No,Yes,17
458,Osborn,Pentony,Male,57,1969-04-21,56,56,Account Representative IV,Manufacturing,Affluent Customer,No,Yes,18
459,Bel,Cheeke,Female,88,1986-08-04,38,38,Civil Engineer,Manufacturing,Mass Customer,No,Yes,13
460,Illa,,Female,0,1986-01-23,39,39,Electrical Engineer,Manufacturing,Affluent Customer,No,Yes,16
461,Jsandye,Melendez,Female,19,1979-10-09,45,45,Social Worker,Health,Mass Customer,No,Yes,14
462,Melany,Thorrington,Female,32,1960-01-01,65,65,,Manufacturing,Affluent Customer,No,Yes,5
463,Allis,Blanche,Female,9,1962-03-30,63,63,Senior Cost Accountant,Financial Services,Mass Customer,No,Yes,20
464,Karel,Dimelow,Female,32,1958-03-23,67,67,,,Mass Customer,No,Yes,10
465,Alina,Wilsey,Female,54,1976-03-27,49,49,Developer III,Financial Services,Affluent Customer,No,Yes,14
466,Jarad,Bauser,Male,84,1991-01-27,34,34,,Manufacturing,Affluent Customer,No,Yes,2
